Marijampolė county;2009;72.88;67.75;78.31
Marijampolė county;2010;73.15;67.51;79.05
Marijampolė county;2011;73.78;68.16;79.78
Marijampolė county;2012;73.58;67.68;79.90
Marijampolė county;2013;73.44;67.95;79.18
Marijampolė county;2014;74.05;68.94;79.43
Marijampolė county;2015;73.93;69.09;78.94
Marijampolė county;2016;74.84;69.51;80.47
Marijampolė county;2017;75.58;70.63;80.55
Panevėžys county;1990;;;
Panevėžys county;1995;;;
Panevėžys county;1996;;;
Panevėžys county;1997;;;
Panevėžys county;1998;;;
Panevėžys county;1999;;;
Panevėžys county;2000;72.84;67.06;78.73
Panevėžys county;2001;71.42;66.08;77.34
Panevėžys county;2002;72.26;66.83;78.24
Panevėžys county;2003;72.93;67.64;78.13
Panevėžys county;2004;72.60;67.35;77.71
Panevėžys county;2005;72.26;66.42;78.18
Panevėžys county;2006;72.17;66.26;78.15
Panevėžys county;2007;71.51;65.71;77.37
Panevėžys county;2008;71.86;65.84;78.03
Panevėžys county;2009;73.20;66.97;79.58
Panevėžys county;2010;73.18;67.33;78.97
Panevėžys county;2011;73.76;67.71;79.75
Panevėžys county;2012;73.91;67.59;80.45
Panevėžys county;2013;74.79;69.31;80.24
Panevėžys county;2014;74.80;68.88;80.65
Panevėžys county;2015;74.45;69.11;79.82
Panevėžys county;2016;74.77;69.46;79.95
Panevėžys county;2017;75.27;69.59;80.89
Šiauliai county;1990;;;
Šiauliai county;1995;;;
Šiauliai county;1996;;;
Šiauliai county;1997;;;
Šiauliai county;1998;;;
Šiauliai county;1999;;;
Šiauliai county;2000;71.81;66.86;76.95
Šiauliai county;2001;71.66;65.93;77.72
Šiauliai county;2002;70.97;65.27;77.17
Šiauliai county;2003;71.90;66.49;77.19
Šiauliai county;2004;71.82;66.19;77.41
Šiauliai county;2005;70.90;64.72;77.23
Šiauliai county;2006;70.46;64.39;76.72
Šiauliai county;2007;70.11;64.11;76.36
Šiauliai county;2008;71.43;65.78;77.03
Šiauliai county;2009;72.52;66.88;78.11
Šiauliai county;2010;72.50;66.84;78.02
Šiauliai county;2011;73.46;67.59;79.19
Šiauliai county;2012;73.85;68.28;79.23
Šiauliai county;2013;73.70;67.89;79.43
Šiauliai county;2014;74.35;68.35;80.25
Šiauliai county;2015;74.01;68.64;79.16
Šiauliai county;2016;74.50;68.85;80.07
Šiauliai county;2017;75.59;70.67;80.30
Tauragė county;1990;;;
Tauragė county;1995;;;
Tauragė county;1996;;;
Tauragė county;1997;;;
Tauragė county;1998;;;
Tauragė county;1999;;;
Tauragė county;2000;71.41;66.28;77.03
Tauragė county;2001;70.37;63.64;78.39
Tauragė county;2002;70.44;64.95;76.99
Tauragė county;2003;70.58;64.43;77.13
Tauragė county;2004;69.99;64.06;76.28
Tauragė county;2005;69.54;63.29;76.42
Tauragė county;2006;68.90;63.93;74.22
